matched_order	archived_outcome	innovation_seed	l2_id	l4_id	map_name	iid_outcome	ar1_outcome	iid_collision	ar1_collision	iid_repaired_collision	ar1_repaired_collision	repair_delta	iid_safe_to_collision	ar1_safe_to_collision	safe_harm_delta	iid_lost_overtake	ar1_lost_overtake	overtake_loss_delta
33	overtake	2	L2:eabbbc08ce73dfa9696fcd0a3dc09aa5f4cff30815a8620f7b0e7ee28df2bce7	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
33	overtake	3	L2:eabbbc08ce73dfa9696fcd0a3dc09aa5f4cff30815a8620f7b0e7ee28df2bce7	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
33	follow	0	L2:76d02dde8a4e3c1e62b87b4cf2efa335a55eb4de48ea6476a5aca1884de8765f	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	collision	1	1	0	0	0	1	1	0	0	0	0
33	follow	1	L2:76d02dde8a4e3c1e62b87b4cf2efa335a55eb4de48ea6476a5aca1884de8765f	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
33	follow	2	L2:76d02dde8a4e3c1e62b87b4cf2efa335a55eb4de48ea6476a5aca1884de8765f	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
33	follow	3	L2:76d02dde8a4e3c1e62b87b4cf2efa335a55eb4de48ea6476a5aca1884de8765f	L4:0208a61cb9015f7651654298fed9c5d3f52b0fa13e5f161ec006e397aef9c5d4	MoscowRaceway	collision	overtake	1	0	0	0	0	1	0	-1	0	0	0
34	collision	0	L2:b503939b6d45b1d410118ab54839d33e73fcdfb844299674167a9cb58daaca8d	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	overtake	0	0	1	1	0	0	0	0	0	0	0
34	collision	1	L2:b503939b6d45b1d410118ab54839d33e73fcdfb844299674167a9cb58daaca8d	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	follow	0	0	1	1	0	0	0	0	0	0	0
34	collision	2	L2:b503939b6d45b1d410118ab54839d33e73fcdfb844299674167a9cb58daaca8d	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
34	collision	3	L2:b503939b6d45b1d410118ab54839d33e73fcdfb844299674167a9cb58daaca8d	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	overtake	0	0	1	1	0	0	0	0	0	0	0
34	overtake	0	L2:50f1e71eabf3976d510fecbe34823b6ee9f606baf3cef64d039deb30190be46e	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
34	overtake	1	L2:50f1e71eabf3976d510fecbe34823b6ee9f606baf3cef64d039deb30190be46e	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
34	overtake	2	L2:50f1e71eabf3976d510fecbe34823b6ee9f606baf3cef64d039deb30190be46e	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
34	overtake	3	L2:50f1e71eabf3976d510fecbe34823b6ee9f606baf3cef64d039deb30190be46e	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
34	follow	0	L2:de4bb82a63278db5b747fa81c7b92b6511c0f8ffbcebace033a845b1109b86f8	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
34	follow	1	L2:de4bb82a63278db5b747fa81c7b92b6511c0f8ffbcebace033a845b1109b86f8	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
34	follow	2	L2:de4bb82a63278db5b747fa81c7b92b6511c0f8ffbcebace033a845b1109b86f8	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
34	follow	3	L2:de4bb82a63278db5b747fa81c7b92b6511c0f8ffbcebace033a845b1109b86f8	L4:b4d343d152bec5fc48901f72d1460d3035c27fa662823da6b1487c58f09ea05b	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
35	collision	0	L2:29ab42f185d86bbb64e383b8a14b78b7d7e62973782a36f177b9fc91c85f52eb	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
35	collision	1	L2:29ab42f185d86bbb64e383b8a14b78b7d7e62973782a36f177b9fc91c85f52eb	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
35	collision	2	L2:29ab42f185d86bbb64e383b8a14b78b7d7e62973782a36f177b9fc91c85f52eb	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
35	collision	3	L2:29ab42f185d86bbb64e383b8a14b78b7d7e62973782a36f177b9fc91c85f52eb	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
35	overtake	0	L2:63934928d881c4dd60e1fff34de6e781b8c9f3e4935031a783081dc23c80158a	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
35	overtake	1	L2:63934928d881c4dd60e1fff34de6e781b8c9f3e4935031a783081dc23c80158a	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
35	overtake	2	L2:63934928d881c4dd60e1fff34de6e781b8c9f3e4935031a783081dc23c80158a	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
35	overtake	3	L2:63934928d881c4dd60e1fff34de6e781b8c9f3e4935031a783081dc23c80158a	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
35	follow	0	L2:186ed40422443285b33e1ab4f22a1910db408378af6137757b62a15b83acb60b	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
35	follow	1	L2:186ed40422443285b33e1ab4f22a1910db408378af6137757b62a15b83acb60b	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	collision	collision	1	1	0	0	0	1	1	0	0	0	0
35	follow	2	L2:186ed40422443285b33e1ab4f22a1910db408378af6137757b62a15b83acb60b	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
35	follow	3	L2:186ed40422443285b33e1ab4f22a1910db408378af6137757b62a15b83acb60b	L4:0e85a5b1fd4666db46e3e71f0559a72088224e671e939019c72ec3b70eea8d8e	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
36	collision	0	L2:2e36d12b93e90f631af37e777c37da5a398388277e22038a39dc350a39f401c7	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
36	collision	1	L2:2e36d12b93e90f631af37e777c37da5a398388277e22038a39dc350a39f401c7	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	collision	collision	1	1	0	0	0	0	0	0	0	0	0
36	collision	2	L2:2e36d12b93e90f631af37e777c37da5a398388277e22038a39dc350a39f401c7	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
36	collision	3	L2:2e36d12b93e90f631af37e777c37da5a398388277e22038a39dc350a39f401c7	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
36	overtake	0	L2:8a3eabfc1975c4bd73bc2292bba429f92934fbf6f85f73a125bce26fd0fc9beb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
36	overtake	1	L2:8a3eabfc1975c4bd73bc2292bba429f92934fbf6f85f73a125bce26fd0fc9beb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
36	overtake	2	L2:8a3eabfc1975c4bd73bc2292bba429f92934fbf6f85f73a125bce26fd0fc9beb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
36	overtake	3	L2:8a3eabfc1975c4bd73bc2292bba429f92934fbf6f85f73a125bce26fd0fc9beb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
36	follow	0	L2:78261cc783f5207c54c9599b10311eef7cbf1530924335f979899cd95369e2cb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
36	follow	1	L2:78261cc783f5207c54c9599b10311eef7cbf1530924335f979899cd95369e2cb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
36	follow	2	L2:78261cc783f5207c54c9599b10311eef7cbf1530924335f979899cd95369e2cb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
36	follow	3	L2:78261cc783f5207c54c9599b10311eef7cbf1530924335f979899cd95369e2cb	L4:bcc031b9bc3c6872b023491e76ff7376c59d7dccb77ab69f4810d68af279662c	MoscowRaceway	follow	overtake	0	0	0	0	0	0	0	0	0	0	0
37	collision	0	L2:6418f20c9a273d942d79aa2eb03ab433995ad6585ec9ad21ee054c2162970922	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
37	collision	1	L2:6418f20c9a273d942d79aa2eb03ab433995ad6585ec9ad21ee054c2162970922	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
37	collision	2	L2:6418f20c9a273d942d79aa2eb03ab433995ad6585ec9ad21ee054c2162970922	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
37	collision	3	L2:6418f20c9a273d942d79aa2eb03ab433995ad6585ec9ad21ee054c2162970922	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
37	overtake	0	L2:b4391a714fc5ca57dd8e73aa6286168f320baf8649082c6a60969c6240b4e0c1	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	collision	collision	1	1	0	0	0	1	1	0	1	1	0
37	overtake	1	L2:b4391a714fc5ca57dd8e73aa6286168f320baf8649082c6a60969c6240b4e0c1	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
37	overtake	2	L2:b4391a714fc5ca57dd8e73aa6286168f320baf8649082c6a60969c6240b4e0c1	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
37	overtake	3	L2:b4391a714fc5ca57dd8e73aa6286168f320baf8649082c6a60969c6240b4e0c1	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	collision	overtake	1	0	0	0	0	1	0	-1	1	0	-1
37	follow	0	L2:84d7123eba8b573abb43b265f32854b0e7b560a6f71215a28fc3feb5054c8551	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
37	follow	1	L2:84d7123eba8b573abb43b265f32854b0e7b560a6f71215a28fc3feb5054c8551	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
37	follow	2	L2:84d7123eba8b573abb43b265f32854b0e7b560a6f71215a28fc3feb5054c8551	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
37	follow	3	L2:84d7123eba8b573abb43b265f32854b0e7b560a6f71215a28fc3feb5054c8551	L4:61962c06fdbd1e5ba6caecb22cc09ad896449230d090d86f0e812007beb62a96	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
38	collision	0	L2:1ab6826e7ff8d5429c6da2244bca8b238c544030d33163c85d77f0f1f8acb19f	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
38	collision	1	L2:1ab6826e7ff8d5429c6da2244bca8b238c544030d33163c85d77f0f1f8acb19f	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
38	collision	2	L2:1ab6826e7ff8d5429c6da2244bca8b238c544030d33163c85d77f0f1f8acb19f	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
38	collision	3	L2:1ab6826e7ff8d5429c6da2244bca8b238c544030d33163c85d77f0f1f8acb19f	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
38	overtake	0	L2:aebd41ba95efafbb45da6e5dbe6a06b5f0f9403080bea69663cd4a947adb4ded	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
38	overtake	1	L2:aebd41ba95efafbb45da6e5dbe6a06b5f0f9403080bea69663cd4a947adb4ded	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
38	overtake	2	L2:aebd41ba95efafbb45da6e5dbe6a06b5f0f9403080bea69663cd4a947adb4ded	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
38	overtake	3	L2:aebd41ba95efafbb45da6e5dbe6a06b5f0f9403080bea69663cd4a947adb4ded	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
38	follow	0	L2:16b7019170ceed0cff215f2ac0708199f88ffef4ecfb5857d39b56130d3af864	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
38	follow	1	L2:16b7019170ceed0cff215f2ac0708199f88ffef4ecfb5857d39b56130d3af864	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	follow	collision	0	1	0	0	0	0	1	1	0	0	0
38	follow	2	L2:16b7019170ceed0cff215f2ac0708199f88ffef4ecfb5857d39b56130d3af864	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	follow	collision	0	1	0	0	0	0	1	1	0	0	0
38	follow	3	L2:16b7019170ceed0cff215f2ac0708199f88ffef4ecfb5857d39b56130d3af864	L4:15f3dd20bfe9eda679ce6bef0ffb5d3795903c515b58cef4c7eb222426b2f438	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
39	collision	0	L2:bb4faf9842795adb5c0f9b4fd2550f71d0a70049ecef656cee4156cf7159a8ab	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
39	collision	1	L2:bb4faf9842795adb5c0f9b4fd2550f71d0a70049ecef656cee4156cf7159a8ab	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
39	collision	2	L2:bb4faf9842795adb5c0f9b4fd2550f71d0a70049ecef656cee4156cf7159a8ab	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
39	collision	3	L2:bb4faf9842795adb5c0f9b4fd2550f71d0a70049ecef656cee4156cf7159a8ab	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
39	overtake	0	L2:2516306e02fb22cf373969542e0d9184c25ddab62c89d63bde6b746659c1ede4	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
39	overtake	1	L2:2516306e02fb22cf373969542e0d9184c25ddab62c89d63bde6b746659c1ede4	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
39	overtake	2	L2:2516306e02fb22cf373969542e0d9184c25ddab62c89d63bde6b746659c1ede4	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
39	overtake	3	L2:2516306e02fb22cf373969542e0d9184c25ddab62c89d63bde6b746659c1ede4	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
39	follow	0	L2:c1d217bd3e0b9c1a7ea2819fc51a723658d7267884b6ba7a280aeed78f2be264	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
39	follow	1	L2:c1d217bd3e0b9c1a7ea2819fc51a723658d7267884b6ba7a280aeed78f2be264	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
39	follow	2	L2:c1d217bd3e0b9c1a7ea2819fc51a723658d7267884b6ba7a280aeed78f2be264	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	follow	collision	0	1	0	0	0	0	1	1	0	0	0
39	follow	3	L2:c1d217bd3e0b9c1a7ea2819fc51a723658d7267884b6ba7a280aeed78f2be264	L4:873e5d4501ebb8ea8ef5e72fb591e51a47adf51e1f7db78631ca84b473538dde	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
40	collision	0	L2:70c942e895d5a4e7f58043057d5733bd2e04095a3797d3ce0b4f7ec331dd3928	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	collision	0	1	1	0	-1	0	0	0	0	0	0
40	collision	1	L2:70c942e895d5a4e7f58043057d5733bd2e04095a3797d3ce0b4f7ec331dd3928	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	collision	0	1	1	0	-1	0	0	0	0	0	0
40	collision	2	L2:70c942e895d5a4e7f58043057d5733bd2e04095a3797d3ce0b4f7ec331dd3928	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
40	collision	3	L2:70c942e895d5a4e7f58043057d5733bd2e04095a3797d3ce0b4f7ec331dd3928	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
40	overtake	0	L2:00b6b2ed4e4dd576b51b529fa2f59e7cb9770f025af15de2d0bfc57437f30546	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	overtake	1	0	0	0	0	1	0	-1	1	0	-1
40	overtake	1	L2:00b6b2ed4e4dd576b51b529fa2f59e7cb9770f025af15de2d0bfc57437f30546	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
40	overtake	2	L2:00b6b2ed4e4dd576b51b529fa2f59e7cb9770f025af15de2d0bfc57437f30546	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
40	overtake	3	L2:00b6b2ed4e4dd576b51b529fa2f59e7cb9770f025af15de2d0bfc57437f30546	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
40	follow	0	L2:8ecdb05b59bb124d99aa855d19f148345750188ab09b7c72d7f971b065b394e0	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	collision	1	1	0	0	0	1	1	0	0	0	0
40	follow	1	L2:8ecdb05b59bb124d99aa855d19f148345750188ab09b7c72d7f971b065b394e0	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	collision	1	1	0	0	0	1	1	0	0	0	0
40	follow	2	L2:8ecdb05b59bb124d99aa855d19f148345750188ab09b7c72d7f971b065b394e0	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	collision	1	1	0	0	0	1	1	0	0	0	0
40	follow	3	L2:8ecdb05b59bb124d99aa855d19f148345750188ab09b7c72d7f971b065b394e0	L4:0a9b0a19a3efa9353ea4a5db43b2e9baabd7340ed50b6df2db49eff1e5e97598	Austin	collision	collision	1	1	0	0	0	1	1	0	0	0	0
41	collision	0	L2:e400a83639726b5e801264f3e2c59bae3dee074ee6cb1d8748ec49cb4841a686	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
41	collision	1	L2:e400a83639726b5e801264f3e2c59bae3dee074ee6cb1d8748ec49cb4841a686	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
41	collision	2	L2:e400a83639726b5e801264f3e2c59bae3dee074ee6cb1d8748ec49cb4841a686	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
41	collision	3	L2:e400a83639726b5e801264f3e2c59bae3dee074ee6cb1d8748ec49cb4841a686	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
41	overtake	0	L2:0d3aae75d334932ab20b0c5a5cca3e4c084e7f1fabbe7e7fb5b55edf2d1e98cf	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
41	overtake	1	L2:0d3aae75d334932ab20b0c5a5cca3e4c084e7f1fabbe7e7fb5b55edf2d1e98cf	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
41	overtake	2	L2:0d3aae75d334932ab20b0c5a5cca3e4c084e7f1fabbe7e7fb5b55edf2d1e98cf	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
41	overtake	3	L2:0d3aae75d334932ab20b0c5a5cca3e4c084e7f1fabbe7e7fb5b55edf2d1e98cf	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
41	follow	0	L2:b51a233196ab93039986dd99e297674600f2df72fa3b45c17dbdbcc4015ef551	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
41	follow	1	L2:b51a233196ab93039986dd99e297674600f2df72fa3b45c17dbdbcc4015ef551	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
41	follow	2	L2:b51a233196ab93039986dd99e297674600f2df72fa3b45c17dbdbcc4015ef551	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
41	follow	3	L2:b51a233196ab93039986dd99e297674600f2df72fa3b45c17dbdbcc4015ef551	L4:f7ed65b2c1f87eb31aecf6a9ccbf2f582d6b632ef7baf91e821174394b244510	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
