group,arm,run,update,rollout_policy_update,checkpoint_update,rollout_collision_rate,rollout_overtake_rate,policy_gradient_loss,value_loss_post_update,explained_variance_post_update,collision_explained_variance_post,ordinary_explained_variance_post,approx_kl_mean,approx_kl_max,clip_fraction_mean,clip_fraction_max,actor_optimizer_steps_planned,actor_optimizer_steps_completed,actor_early_stop_triggered,actor_grad_norm_mean,actor_grad_norm_max,critic_grad_norm_mean,critic_grad_norm_max,ego_collision_count,episode_count,overtake_count,follow_count,mean_episode_return,mean_collision_episode_return,mean_ordinary_episode_return,mean_relative_position_m,mean_collision_relative_position_m,mean_ordinary_relative_position_m,mean_ego_collision_time,mean_episode_min_obb_clearance_m,mean_episode_min_wall_clearance_m,mean_episode_risk_active_fraction,mean_episode_reward_progress,mean_episode_reward_relative,mean_episode_reward_collision,mean_episode_reward_risk,rollout_wall_seconds,actor_train_wall_seconds,critic_train_wall_seconds
G1,privilege_mlp,ppo_privilege_mlp_0721_base,3,2,3,0.3870967741935484,0.4,0.0033564576926439216,0.13702991976057766,0.4757848545343627,0.4470028823254375,0.3419156183493477,0.04013600588878034,0.5602995753288269,0.09687011421192437,0.2862499952316284,,,,57.89008393883705,194.70794677734375,0.29896771963685753,0.7579099535942078,60,155,62,33,-0.3071631466819088,-0.892458123274046,0.4820982611468822,3.978245475533244,2.0969294847399245,6.515171584330297,4.397333333333281,0.30875311809337214,0.42468712195810393,0.09779325539794488,0.33714183852305196,0.12932216440651378,-0.7741935483870968,0.0005663987756222416,74.68448743399858,17.236957589000667,0.8041356720004842
G1,privilege_mlp,ppo_privilege_mlp_0721_base,4,3,4,0.42138364779874216,0.3584905660377358,0.008008947729831573,0.14497628597657133,0.5279254990976591,0.5143071362073516,0.40764171023720086,0.06076597183331614,0.8206790089607239,0.19382812199182808,0.341796875,,,,107.91388323903084,216.98602294921875,0.2772655222564936,0.723071813583374,67,159,57,35,-0.39141194286613007,-1.0349611675733688,0.5638564375586772,3.71855539723494,2.234095867579804,5.922050011566783,4.212238805970101,0.27747261981019217,0.4728317016525426,0.08981694779706068,0.3270786883435831,0.12401375426911411,-0.8427672955974843,0.00026291011865699253,75.78789356400011,17.480740604998573,0.8158906949993252
G1,privilege_mlp,ppo_privilege_mlp_0721_base,5,4,5,0.29333333333333333,0.41333333333333333,0.0007917761253830591,0.11581793013614866,0.5875576836813436,0.5441131865188022,0.6381607260579296,0.002378753069206138,0.005285773891955614,0.04187499883119017,0.10062500089406967,,,,23.981689050793648,53.067562103271484,0.3276865968480706,0.9285721778869629,44,150,62,44,-0.12169289111872122,-0.6423790029064687,0.5779790715960642,3.4612940351753165,2.442223712036234,4.830669781893457,3.8479545454545043,0.3710618411011277,0.41407417815770514,0.08725076186336414,0.3448096054908104,0.12018571355355602,-0.5866666666666667,-2.1543496421020495e-05,76.47717295999973,16.93318344200088,0.7937331480006833
G1,privilege_mlp,ppo_privilege_mlp_0721_base,6,5,6,0.42168674698795183,0.3433734939759036,0.005813909988500843,0.1654179139347524,0.5709583723069842,0.5395505367266565,0.5573766089997114,0.12512162330473076,0.6860371828079224,0.14790527056902647,0.30921873450279236,,,,96.52845418453217,167.2115478515625,0.39163936357945206,0.7624636292457581,70,166,57,39,-0.41565697825587056,-0.9624883617317371,0.3923476032980218,3.4824101977032504,2.296271383050478,5.2350630730857075,3.646999999999962,0.32119448714992554,0.4657067256210306,0.09557274747413791,0.3118910924836243,0.11559919392981703,-0.8433734939759037,0.00022622930659170712,75.7621850509986,17.668040436999945,0.821636168000623
G1,privilege_mlp,ppo_privilege_mlp_0721_base,7,6,7,0.30201342281879195,0.4228187919463087,0.004797437022863171,0.13267157336066351,0.6405361466226918,0.6235401450793298,0.7227685044739882,0.019285749832633883,0.12900741398334503,0.1517431598767871,0.3995312452316284,,,,105.535495698452,214.65269470214844,0.2634608820080757,0.6748939156532288,45,149,63,41,-0.1204870836752554,-0.6439647490155489,0.574756690604822,4.013171390241614,3.5489194630105847,4.629755981095325,4.34022222222217,0.4031001803862648,0.4280378595827562,0.08222112409844007,0.3528863786700587,0.13063717371854208,-0.6040268456375839,1.6209573727728236e-05,76.17292347799957,16.95540808399892,0.7891928819990426
G1,privilege_mlp,ppo_privilege_mlp_0721_base,8,7,8,0.3,0.42,0.0011277999106493741,0.1345059323926085,0.6307777855424646,0.57648810700414,0.6938556324045102,0.05293233086616965,0.7667542695999146,0.05355468625202775,0.15312500298023224,,,,39.94982758164406,100.4834976196289,0.2559936100617051,0.5858306884765625,45,150,63,42,-0.12423910057781529,-0.5843403245274259,0.4774317307409062,3.5351127427823577,2.514436079977381,4.869843763373481,4.199555555555508,0.36905066906571077,0.4451200059204522,0.0834239583877743,0.35290069341478586,0.12239987007920564,-0.6,0.00046033592819319123,76.37243309800033,17.014447651999944,0.7977379809999547
G1,privilege_mlp,ppo_privilege_mlp_0721_base,9,8,9,0.2857142857142857,0.43537414965986393,0.0011473410397231376,0.14357916805514725,0.6291588511786317,0.5414946061575713,0.7635035621760947,0.0058465092908591,0.04221940040588379,0.058886717073619366,0.13968749344348907,,,,31.533303126692772,92.50415802001953,0.29957111552357674,0.6793272495269775,42,147,64,41,-0.0869448137115308,-0.6054052597978367,0.567112979812732,3.8918236018904437,2.5282707946281318,5.611997912590592,4.25809523809519,0.3292980892062229,0.4268551953421756,0.08139837282865457,0.3558917719335381,0.12856406751536625,-0.5714285714285714,2.791826813628954e-05,74.67170566700042,16.943223291000322,0.7883070730003965
G1,privilege_mlp,ppo_privilege_mlp_0721_base,10,9,10,0.32450331125827814,0.4370860927152318,0.0011983128188424175,0.14965890082407346,0.6591607623791911,0.6090853712364344,0.7127089337169958,0.043148289355740416,0.6236236691474915,0.0665478496812284,0.11867187172174454,,,,28.97087799012661,76.26020050048828,0.2669613897800446,0.8299816846847534,49,151,66,36,-0.1510506472907945,-0.7159627802266084,0.5963715593627438,4.288353639656818,2.4100296550800246,6.773520757712269,4.409999999999949,0.3560252185155274,0.4347864311610565,0.0816732975339523,0.36055129075124864,0.13705083849988425,-0.6490066225165563,0.0003538459746288829,75.59506985799999,17.035559203999583,0.8007322800003749
G1,privilege_mlp,ppo_privilege_mlp_0721_base,11,10,11,0.37735849056603776,0.37735849056603776,0.004465888257819017,0.18160390301598742,0.6129579795962163,0.5476544470709226,0.6928024088123045,0.4182528210537566,1.829658031463623,0.12926269316812977,0.3703906238079071,,,,77.75628831982613,183.8998260498047,0.31410229951143265,0.6297992467880249,60,159,60,39,-0.3144221561844114,-0.8829379420357774,0.5077391341237177,3.1296402570788144,2.0584260669678325,4.6787807781623885,4.039333333333288,0.3475751871796839,0.4311050675008735,0.10288367166089009,0.3265503135311281,0.11361772434360477,-0.7547169811320755,0.00012678707293119895,74.99209491200054,17.29593660700084,0.8058769979998033
G1,privilege_mlp,ppo_privilege_mlp_0721_base,12,11,12,0.2635135135135135,0.3716216216216216,0.001892667752690258,0.13101760717683342,0.7009829099437734,0.6801630634399645,0.777769317471029,0.004850533119897589,0.010813522152602673,0.08187499802443199,0.20351561903953552,,,,45.897901982069016,124.78733825683594,0.2946585398167372,0.7010948657989502,39,148,55,54,-0.05438951948589266,-0.4763993298044124,0.48448454599775553,3.7863043069167115,3.5911730496677388,4.035471912326938,3.694358974358937,0.41193343298101237,0.4332500719022322,0.0699762450495913,0.345280395009813,0.12723748091344425,-0.527027027027027,0.00011963161787709985,74.82120208000015,16.85375475699948,0.7993788090007001
G1,privilege_mlp,ppo_privilege_mlp_0721_base,13,12,13,0.38,0.3933333333333333,0.003539202870487923,0.16809071879499424,0.6772323013393166,0.6345338299821144,0.7046290724736208,0.08975416600718744,0.8134414553642273,0.07038574016769417,0.12601561844348907,,,,34.25438007712364,68.83973693847656,0.33021650798618796,0.8389405608177185,57,150,59,34,-0.3082243681702387,-0.8018929662953392,0.33734226014720076,3.287796140019213,2.3309054208680493,4.539114772755348,4.405964912280652,0.299479456731946,0.4508893311382256,0.08130737315990613,0.33820443624125496,0.11377843512034272,-0.76,-0.00020723953183642138,76.18497279599978,16.983169961000385,0.7904300259997399
G1,privilege_mlp,ppo_privilege_mlp_0721_base,14,13,14,0.3333333333333333,0.37254901960784315,0.003835079549171283,0.16350450423760993,0.6764686623377749,0.6332622642864945,0.750613090566202,0.15350189991499064,1.3385201692581177,0.06741699087433517,0.1322656273841858,,,,27.244157195091248,60.96693420410156,0.3747072022408247,0.8902007937431335,51,153,57,45,-0.21434736864940315,-0.7011360859480973,0.4446896640011365,2.984221642282554,2.5477692737019315,3.5751110028224735,4.144117647058777,0.3313238409910754,0.43400661811317276,0.08955603123752053,0.342815078988316,0.10916752184897098,-0.6666666666666666,0.0003366971799765305,74.21833212999991,17.081223802999375,0.8066638889995374
G1,privilege_mlp,ppo_privilege_mlp_0721_base,15,14,15,0.3630573248407643,0.40764331210191085,0.002807225404685587,0.18395360403959496,0.6658913141525656,0.6236510154111513,0.7490978206310287,0.0053450421456364,0.013771148398518562,0.08327148237731308,0.2752343714237213,,,,39.858401983976364,131.3185272216797,0.5895849954336881,1.0510343313217163,57,157,64,36,-0.27762460060258837,-0.838993909038755,0.5381151757187166,3.4845988369533503,2.6055722381297945,4.76193436336883,3.8919298245613607,0.34739202110847084,0.4414694214295161,0.10061034870589806,0.33142418546074676,0.11679697556647894,-0.7261146496815286,0.0002688880517146099,74.04955710700051,17.335503747000985,0.8066992280000704
G1,privilege_mlp,ppo_privilege_mlp_0721_base,16,15,16,0.2857142857142857,0.4489795918367347,0.0023432083547589855,0.15560758420454937,0.7248788269193616,0.7192356776700084,0.747865499362838,0.004364787054655608,0.00897871982306242,0.08332519386385684,0.2313281148672104,,,,39.71085783839226,115.26822662353516,0.30413934867829084,0.6824794411659241,42,147,66,39,-0.05885105460603623,-0.4706570621301963,0.46065806257828884,4.944847537949784,4.451655341908832,5.567028462186062,4.466666666666613,0.3869489142614953,0.446501778542043,0.07018225160363763,0.36357634760995994,0.14905989976799724,-0.5714285714285714,-5.873055542195039e-05,75.88089600700005,16.932578472000387,0.7886225969996303
G1,privilege_mlp,ppo_privilege_mlp_0721_base,17,16,17,0.2925170068027211,0.4965986394557823,0.0030869271097435508,0.17022631096621027,0.7138248446493627,0.6848568585449255,0.7530381796518808,0.09741915842983873,0.7426986694335938,0.12270995858125389,0.2400781214237213,,,,52.27471148967743,108.95664978027344,0.24398047886788846,0.4582967162132263,43,147,73,31,-0.06896013811956433,-0.5725667790919614,0.5491025576192867,4.851538496862517,3.6378082967746526,6.341116469697624,4.525581395348781,0.31333203673095444,0.4475105310656885,0.08582218094190824,0.3678329028021039,0.14805470359844486,-0.5850340136054422,0.00018626908532915626,74.95938237200062,16.909239320999404,0.7874799740002345
G1,privilege_mlp,ppo_privilege_mlp_0721_base,18,17,18,0.32450331125827814,0.5033112582781457,0.0020704694546287428,0.1959207691169788,0.702037014549123,0.6400916430182755,0.7848578297959071,0.431144766466532,2.4397146701812744,0.049599608188145794,0.09234374761581421,,,,28.330486178398132,74.64205932617188,0.4308534512296319,1.3718081712722778,49,151,76,26,-0.13409772640537396,-0.6211996407492324,0.5103755756495771,5.831736121625894,4.1647030983270295,8.037349044759772,4.266122448979543,0.26763774879142205,0.4255540638016365,0.09429723827434912,0.34687519553601076,0.16741100262891861,-0.6490066225165563,0.0006226979462530168,76.43926369899964,17.138935824999862,0.8028691340005025
G1,privilege_mlp,ppo_privilege_mlp_0721_base,19,18,19,0.33121019108280253,0.43312101910828027,0.007052519240714261,0.20104273521457638,0.6566592868292652,0.5941782350107219,0.74973839612254,0.03511750788456993,0.43431612849235535,0.09207030991092324,0.3207031190395355,,,,37.5823495388031,195.5399932861328,0.40627873577177526,1.009756088256836,52,157,68,37,-0.18450497176488226,-0.6710074495334715,0.4522409182557711,4.14760299139523,2.463694061579942,6.351542620124064,3.8019230769230368,0.3271181153623573,0.44593997139461056,0.08027897159947564,0.34476031500520465,0.1329081013690031,-0.6624203821656051,0.00024699402651507806,77.91431490600007,17.264462156999798,0.8156546209993394
G1,privilege_mlp,ppo_privilege_mlp_0721_base,20,19,20,0.2620689655172414,0.496551724137931,0.005450373932909258,0.17581658649850873,0.6734456517455584,0.5988132401013067,0.7992051009723162,0.14436727076623357,1.4722648859024048,0.1540283167269081,0.41234374046325684,,,,82.23346012830734,216.34829711914062,0.4843306798487902,0.9431113004684448,38,145,72,35,-0.010953824387962193,-0.47028318093800725,0.5388494963310312,4.500107274588114,3.3868252562562997,5.83267211471256,4.517894736842051,0.37597961934439633,0.4539267734318916,0.06508605353933088,0.37249684360105073,0.14072627080855857,-0.5241379310344828,-3.9007763088724135e-05,78.5358409090004,16.812034109001615,0.7951184289995581
G1,privilege_gru base,ppo_privilege_gru_0721_base,1,0,1,0.33962264150943394,0.41509433962264153,0.014013298388745321,0.17396116385642058,0.6211697350443632,0.6038145037468354,0.5865283103675676,0.18558810801885556,2.3920912742614746,0.20425780746154487,0.6774218678474426,,,,101.5652751326561,296.24932861328125,2.5946134328842163,6.131119251251221,54,159,66,39,-0.23055848805200252,-0.7836086370903732,0.5692371120957951,3.503862829655375,1.7935366908688255,5.977257553439001,3.556666666666632,0.3090019532907204,0.43090997908191037,0.08736558703054961,0.3284134787783901,0.12027644987074954,-0.6792452830188679,-3.133682274248001e-06,91.89117338599863,17.589243274000182,52.57464007300041
G1,privilege_gru base,ppo_privilege_gru_0721_base,2,1,2,0.27702702702702703,0.3918918918918919,0.0025042251959543904,0.06870094330424868,0.7735511675359874,0.7572819336955028,0.7958642557636563,0.005739051477285102,0.015216964296996593,0.09640624839812517,0.2292187511920929,,,,29.423925265669823,60.46196746826172,0.9238204680383205,2.048098564147949,41,148,58,49,-0.09642483765085201,-0.5420704704038248,0.488485055337425,3.2926907355923567,2.754616495486525,3.998913175731261,3.589024390243867,0.4273693713651409,0.44045122986773677,0.10223408787329101,0.3411835265277999,0.1160225163990411,-0.5540540540540541,0.0004231734763610684,93.43062116799956,17.257503182998335,51.48819267500039
G1,privilege_gru base,ppo_privilege_gru_0721_base,3,2,3,0.39622641509433965,0.4025157232704403,0.002000734939065829,0.08911907437266738,0.7001117745923758,0.6508638868650578,0.7002940366194352,0.10286644230422098,0.8599998354911804,0.07893066154792905,0.1961718648672104,,,,43.245581328868866,113.53363037109375,2.063640411198139,6.286658763885498,63,159,64,32,-0.32244562360956486,-0.865147960017134,0.4227575845918734,4.177056141827316,2.3847271463669704,6.638164613205701,4.206190476190426,0.2947445831165943,0.43390675632943554,0.09872791987455612,0.33614238265472146,0.1332807718188274,-0.7924528301886793,0.0005840521055653968,92.64519099900099,17.647263433000262,52.69052344500051
G1,privilege_gru base,ppo_privilege_gru_0721_base,4,3,4,0.425,0.375,0.005776745468174339,0.08532775202232953,0.8212522305310981,0.7794700312331896,0.7611433245796937,0.3748586910657468,2.378282308578491,0.188012687896844,0.349921852350235,,,,96.56992954015732,172.8115234375,1.5419982008635997,4.855513572692871,68,160,60,32,-0.4101708278491877,-1.0272961690462603,0.4917815939003801,3.297867928199827,1.6138177191412655,5.759172079900802,4.1842647058823035,0.269053852619832,0.4570198788093573,0.10761152214751266,0.32382650697499066,0.11566141391077371,-0.85,0.00034125126504792874,93.58255148599892,17.81880844999978,53.00445629400019
G1,privilege_gru base,ppo_privilege_gru_0721_base,5,4,5,0.3333333333333333,0.4166666666666667,0.00018505691665721136,0.12939849064483527,0.8176774137772385,0.768537452957987,0.7859791521240712,0.0034106669222455817,0.02034442126750946,0.03796874889667379,0.08023437112569809,,,,24.479503989219666,75.59945678710938,2.192218316346407,5.8890700340271,52,156,65,39,-0.2137920084170487,-0.7447193400656033,0.5494160308277487,3.2954871800693653,2.2300558477096977,4.827044720336389,3.7282692307691914,0.34359694692278,0.4222158851835388,0.08726414702623558,0.3364388700952324,0.11664037667165018,-0.6666666666666666,-0.00020458851726452037,93.65764945199771,17.668143988001248,52.59631369300041
G1,privilege_gru base,ppo_privilege_gru_0721_base,6,5,6,0.30718954248366015,0.41830065359477125,0.004031428864127523,0.04627428527824841,0.8475376182722726,0.8265588086616389,0.7914159920101751,0.030059676782693712,0.30947551131248474,0.1238818330457434,0.3153125047683716,,,,92.1497437953949,199.40211486816406,1.4313657566905023,3.4758081436157227,47,153,64,42,-0.16849197400751564,-0.6561054914680434,0.5095955737110307,3.5627729724351367,2.4861239111157083,5.059988073332468,3.3744680851063498,0.36484643759641505,0.47623946525935806,0.09076917294681035,0.32855397624922195,0.11750296354551136,-0.6143790849673203,-0.0001698288349286818,95.90374643099858,17.521783164000226,52.42464237800232
G1,privilege_gru base,ppo_privilege_gru_0721_base,7,6,7,0.24113475177304963,0.4397163120567376,0.000668186348912414,0.052102615803311166,0.8262161747941605,0.8161644210183038,0.7927693051352902,0.0028983925475040417,0.005859386641532183,0.05023925669956952,0.1145312488079071,,,,28.915089309215546,74.66773986816406,1.4159452255815268,4.1246442794799805,34,141,62,45,0.0006855048623736385,-0.39251390491485305,0.47375354475059955,3.4354304995989757,2.5787021349810875,4.4661818132798725,4.313529411764655,0.4193679184287148,0.44093317495222234,0.07552729411872873,0.36303055764755393,0.11956370143191605,-0.48226950354609927,0.0003607493290029439,95.3674347979977,17.12025815800007,51.158744209998986
G1,privilege_gru base,ppo_privilege_gru_0721_base,8,7,8,0.28,0.4266666666666667,0.00043107337429315606,0.0430282479275363,0.8485445320078497,0.8337398069114065,0.7935004767322192,0.06505299993601511,0.8403179049491882,0.03377929620910436,0.07640624791383743,,,,22.823099672794342,53.36624526977539,1.1153161235153675,2.2685739994049072,42,150,64,44,-0.08668366518187197,-0.5481953682895975,0.5334726858691341,3.4698324297720458,2.756086650637652,4.428928320483889,4.223333333333285,0.3868965232569633,0.4558507199922493,0.08142788613932557,0.3517700249668851,0.12109243164088014,-0.56,0.0004538782103627238,96.50921833300163,17.393511350001063,52.01583822199973
G1,privilege_gru base,ppo_privilege_gru_0721_base,9,8,9,0.20567375886524822,0.4326241134751773,0.0018792655807192693,0.039701072919752625,0.8552151508769952,0.8208843136401954,0.8441277754102503,0.0036494575288088527,0.009456511586904526,0.0740087874874007,0.2560156285762787,,,,52.55340677499771,153.24505615234375,0.8706536058336496,2.27974271774292,29,141,61,51,0.07841017143229256,-0.3450485669204963,0.5878839660129918,3.4651198773409293,2.0246619190976074,5.198170858352425,4.350344827586157,0.4252012549137078,0.4377520260520863,0.08044960516360755,0.3694037448775455,0.11992802071079417,-0.41134751773049644,0.0004259235744492829,95.35763881000094,16.99347412899806,51.06111754899757
G1,privilege_gru base,ppo_privilege_gru_0721_base,10,9,10,0.25,0.43243243243243246,0.0006091632679453562,0.052228897492037234,0.8508910048461742,0.8160247630103936,0.8163701802462926,0.002512538408918772,0.004565645940601826,0.03937988227698952,0.08374999463558197,,,,22.495504766702652,41.701229095458984,0.7912257920950652,1.8611347675323486,37,148,64,47,-0.02092737955399878,-0.45474609114561765,0.5330257444783761,3.5114551813297057,1.6881435315754825,5.83968390332356,4.001081081081037,0.38888982647067954,0.44992228900080355,0.07978137209838994,0.35812852065787076,0.12137822409879093,-0.5,-0.00043412431066034297,94.38536826699783,17.343534029001603,51.889951765999285
G1,privilege_gru base,ppo_privilege_gru_0721_base,11,10,11,0.2585034013605442,0.4013605442176871,0.0008705570633225079,0.06341166985743188,0.8688978809234054,0.8472972771841356,0.8451438603699606,0.08701271808386082,1.1923576593399048,0.04776855374802835,0.09804687649011612,,,,25.19303971529007,59.85481262207031,0.7457137878984212,1.78423011302948,38,147,59,50,-0.05349601972080007,-0.4627133757562086,0.46274741404694614,3.100978308129879,2.24946854156321,4.1751906290293705,3.766578947368383,0.4419303412720181,0.44563021172771233,0.07299960325704563,0.349225608895764,0.11399784176147837,-0.5170068027210885,0.00028733234304604,93.47925484000007,17.291254455001763,51.68545332099893
G1,privilege_gru base,ppo_privilege_gru_0721_base,12,11,12,0.28104575163398693,0.37254901960784315,0.000705011827230928,0.09472771766545016,0.8848864056065504,0.8695263237908126,0.8695269276349787,0.003874855183530597,0.008832313120365143,0.07101562229217961,0.17210936546325684,,,,31.100108236074448,69.1482162475586,0.8619918495416641,2.043818950653076,43,153,57,53,-0.10112788789534766,-0.5659631652859808,0.528187564571971,3.5620945177226155,2.965167367908917,4.370242043624239,3.672558139534845,0.4114295652158303,0.45225882274095297,0.08639050208246186,0.33827334621999605,0.12242522791019848,-0.5620915032679739,0.00026504124243159974,93.04131509400031,17.54690409899922,52.38576265800293
G1,privilege_gru base,ppo_privilege_gru_0721_base,13,12,13,0.3443708609271523,0.3708609271523179,0.0025269625512009952,0.05022113182871055,0.8972963822371917,0.874896198908478,0.8486752176645483,0.0049473695877532,0.01689385250210762,0.09392089593893616,0.2946093678474426,,,,61.42187464237213,204.51153564453125,1.2584727488458156,3.0618879795074463,52,151,56,43,-0.24626995981073338,-0.7503827989005141,0.3857521071077976,2.790794524543971,1.9010180220611679,3.9063352142239034,4.053076923076879,0.3058932887617478,0.45285112939749406,0.0991051410301963,0.33626291239222783,0.10595597540667613,-0.6887417218543046,0.00025287424466725476,91.15730148500006,17.477079742999194,52.08516188900103
G1,privilege_gru base,ppo_privilege_gru_0721_base,14,13,14,0.2206896551724138,0.4206896551724138,0.003058763638764894,0.04531157475853745,0.8775510297906896,0.8394772338348823,0.9008584453625985,0.3125069399207132,3.094435453414917,0.10422851338807959,0.25703123211860657,,,,43.45800316333771,105.06452941894531,1.1933815374970436,2.416738271713257,32,145,61,52,0.012739380836352213,-0.352736516534896,0.4625558699086577,2.444065198741511,1.8017883419981289,3.2345597916564435,3.9431249999999554,0.4161744022242859,0.4295080260415579,0.0787528777532392,0.35477977382435893,0.09909089751550162,-0.4413793103448276,0.00024801984131921773,93.04797384199992,17.2848610109977,51.45124730599855
G1,privilege_gru base,ppo_privilege_gru_0721_base,15,14,15,0.304635761589404,0.423841059602649,0.0026616714989540213,0.052222564429348764,0.8642720748252954,0.8476715315075978,0.8350366209231977,0.04791829086199868,0.6657530069351196,0.10151855142612476,0.20226562023162842,,,,50.34109565615654,111.52989959716797,1.3545633181929588,2.7691946029663086,46,151,64,41,-0.13921814112248682,-0.6073297313734813,0.4636528463219758,3.426273039209949,2.770818529613926,4.270418998538163,4.337173913043428,0.36679823385339605,0.4457660774999352,0.09433328766545769,0.35028566973923714,0.11951353120101776,-0.609271523178808,0.00025418111606626616,93.28971980500137,17.457599469998968,52.131602216999454
G1,privilege_gru base,ppo_privilege_gru_0721_base,16,15,16,0.2781456953642384,0.4105960264900662,-0.00011844730364818368,0.027292102242941495,0.9294969316104371,0.9301895136991284,0.8720116337568453,0.0030878619127906876,0.013597050681710243,0.02432617131853476,0.04937499761581421,,,,15.5838041305542,33.29201889038086,0.42094546668231486,1.0367306470870972,42,151,62,47,-0.08371463526207729,-0.513940483616246,0.4855072564065153,3.918785940070931,2.831296517754386,5.3576180988282065,3.4957142857142482,0.376541351401268,0.4591982847380057,0.09250272570184798,0.3446105055586704,0.12761772008974206,-0.5562913907284768,0.00034852981798707075,93.46455070299999,17.47885666000002,51.97271517500121
G1,privilege_gru base,ppo_privilege_gru_0721_base,17,16,17,0.1956521739130435,0.5434782608695652,0.003408136779325721,0.030920861067826957,0.9124263044293639,0.9134176448957382,0.8267814878809587,0.007387597016058858,0.03965902328491211,0.09365722339134663,0.20140624046325684,,,,52.366724640131,98.85053253173828,0.6640070289373398,1.3002994060516357,27,138,75,36,0.13087253386144487,-0.26389430503322536,0.5742260606200745,4.421189771352382,2.9381955780938984,6.086706326858064,4.413333333333282,0.33752038573940146,0.4523927905599934,0.07350137341912084,0.3813594378324349,0.14075134152235863,-0.391304347826087,6.610233273828584e-05,93.7691217850006,16.976538955997967,50.57261652300076
G1,privilege_gru base,ppo_privilege_gru_0721_base,18,17,18,0.23648648648648649,0.5405405405405406,0.0034844239356246476,0.03525746234174334,0.9221635827302107,0.9007060904265656,0.9179675560750773,0.058731083185994064,0.843797504901886,0.14825683177332394,0.3572656214237213,,,,63.38696166872978,159.9341583251953,0.7335121128708124,2.0278990268707275,35,148,80,33,0.05274509162180124,-0.3452974954617157,0.5751759871689173,5.708184487660871,3.958664420202055,8.004429576200566,4.024285714285668,0.29744281338531464,0.4684416631425292,0.08479765494246683,0.36139054053685365,0.16387217693835848,-0.47297297297297297,0.0004553471195620895,93.87564326500069,17.315403641998273,51.72718955400342
G1,privilege_gru base,ppo_privilege_gru_0721_base,19,18,19,0.3108108108108108,0.43243243243243246,0.00684998379700108,0.06227340824099854,0.8752636983021697,0.8614154087567005,0.8242871132409977,0.03527784940437414,0.40210872888565063,0.2205175762064755,0.4278906285762787,,,,93.21319898962975,190.20921325683594,0.9375332742929459,1.8747259378433228,46,148,64,38,-0.12233268435543902,-0.5678485340274841,0.4311870076613442,4.6472725850324075,3.658555811092839,5.875678273866418,4.3178260869564715,0.3175665589062599,0.4664929715345565,0.09086306971063271,0.3551058378047778,0.1437751248670995,-0.6216216216216216,0.0004079745943052717,93.71559050499854,17.31690688100207,51.65868456200042
G1,privilege_gru base,ppo_privilege_gru_0721_base,20,19,20,0.24475524475524477,0.48951048951048953,0.0025735469734535776,0.031062841662583874,0.9220174622338332,0.9214666967809444,0.8640827169759592,0.11873954111419152,1.0881820917129517,0.11695800453890115,0.2409375011920929,,,,38.12199768424034,79.09058380126953,0.8051487386226654,1.8480353355407715,35,143,70,38,0.020436447014787612,-0.3936489517252749,0.5173389255028625,4.5901949014582435,4.187533945174699,5.073388048998499,4.146571428571381,0.38750104240919125,0.44094332614851667,0.07059413693803678,0.37183622340804245,0.13874796181961996,-0.48951048951048953,-0.0006372487023853982,95.74848003599982,17.136171498001204,51.140476261
G2,batch 25600,ppo_privilege_gru_0721_bs25600,1,0,1,0.33962264150943394,0.41509433962264153,0.023810863061807908,0.10930173778264678,0.5665091782579185,0.5441062540854253,0.36298531812885826,0.1803131372499047,1.245259165763855,0.36706054396927357,0.6300390362739563,,,,160.2655520439148,261.7760314941406,1.5220388039946555,4.833401203155518,54,159,66,39,-0.23055848805200252,-0.7836086370903732,0.5692371120957951,3.503862829655375,1.7935366908688255,5.977257553439001,3.556666666666632,0.3090019532907204,0.43090997908191037,0.08736558703054961,0.3284134787783901,0.12027644987074954,-0.6792452830188679,-3.133682274248001e-06,92.05468142999962,13.979369019998558,40.2873533460006
G2,batch 25600,ppo_privilege_gru_0721_bs25600,2,1,2,0.30405405405405406,0.36486486486486486,0.011267076551447985,0.07350632679388597,0.7076217926547267,0.6919607191102586,0.5214562971905958,0.3109751203257474,0.9160916805267334,0.22529784496873617,0.44425779581069946,,,,115.32506740093231,221.23971557617188,0.8589409448206424,1.9465025663375854,45,148,54,49,-0.163794355422461,-0.6652936454275699,0.4944234627092445,3.0039238214844644,2.0939245368694,4.198297882541736,3.63266666666663,0.4165570534141682,0.4459124998289612,0.09541133879549876,0.3342443111064054,0.10963568077187553,-0.6081081081081081,0.0004337608073661445,93.04731872300181,13.6093383740008,38.868046635998326
G2,batch 25600,ppo_privilege_gru_0721_bs25600,3,2,3,0.2913907284768212,0.46357615894039733,0.0005540767570346716,0.14144926141351136,0.6717192539354067,0.6460531234174431,0.5292130727462901,0.1525244879849197,0.6953277587890625,0.041166990310557594,0.09968749433755875,,,,30.245047509670258,73.19580078125,2.0899291023612023,5.56757116317749,44,151,70,37,-0.07431289433767739,-0.5484668951051699,0.5530293220623896,4.764219632587364,3.262257359195434,6.75143125584438,4.382727272727221,0.3259244630481035,0.42864902801579324,0.09193719881374403,0.3626518825704893,0.14550677741977025,-0.5827814569536424,0.00030990262570534987,92.10721695900065,13.69766378499844,39.50607975700041
